Contract_month to month,Contract_one year,Contract_two year,Contract_unknown,InternetService_dsl,InternetService_fiber optic,InternetService_no,InternetService_unknown,MonthlyCharges,Partner,SeniorCitizen,gender,tenure,Churn
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4595302118731044,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.2397524945153661,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5819946779962806,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.8771247457156405,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4721149791590597,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.23460540925927684,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12388132250674497,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.9809570988688755,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6460707706791581,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.3659394340598616,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6388362046814084,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.04947861361993473,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.786280806187842,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.6615452254884994,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0861391498055766,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.19750879240239744,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22358895063289547,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.1076190861343798,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8819117794668087,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.6162973596076344,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5486655238028162,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.007103127728004147,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.20823304176904608,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.9282609366111393,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.345303052066062,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.5512808490319336,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3593011302143921,0.8793350263099811,2.694974322315176,0.9771786166205685,0.30611412463626875,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7562305675763639,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.38002983916442634,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6636708169785697,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.1081697606686403,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5514021883968083,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.3102788680131428,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.604876358648652,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.6699314988194878,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29315852891166383,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.167660973751593,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.117606862561323,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.48973735323237755,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08360639491871046,0.8793350263099811,2.694974322315176,-1.0233543622335455,0.04853304441467183,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.04959633497289,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.13972943227665421,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.1750525048436393,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.8390070152127098,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012159409857644,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.4542545836209955,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.179122463913117,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.4700445407244724,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9902972080654703,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.1866627099207652,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05379039805848282,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.7725149260435251,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.005642580257080963,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2740930017426894,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8123115849678979,-1.137222981093309,2.694974322315176,-1.0233543622335455,1.1507826971408803,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9738735828506929,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.9140892667848006,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0235382395307162,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,1.3101283984346217,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.38863364816014306,0.8793350263099811,2.694974322315176,0.9771786166205685,1.6139244760187463,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3785665673157662,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.123983002490305,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0741298701784907,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.6045047016054248,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7515793947574406,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.23039945535752296,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4350109497891055,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.3807807548920436,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5664765378395498,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.8864707659003467,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37293885581448954,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-1.111481342007203,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40213599468096983,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.0247823784503325,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.364043919098476,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.6896257804794581,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7976859007165471,-1.137222981093309,2.694974322315176,-1.0233543622335455,1.1622116455029066,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7645209943657587,-1.137222981093309,2.694974322315176,-1.0233543622335455,-0.45732477206648137,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46038835872698797,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.7965086460423401,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2198560349337397,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.6992968485937234,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8354542562019853,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.34047059458237855,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9452688537366761,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.4414956518748926,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.970849143536657,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.724266399087499,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5490453164433158,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.03009099345325453,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9731345728385906,-1.137222981093309,2.694974322315176,0.9771786166205685,1.3706868745251781,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9560368217351894,-1.137222981093309,2.694974322315176,-1.0233543622335455,1.3056069836044928,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5377718330652366,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2813398883099579,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9008793809414506,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.1707520239003644,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2744549460915169,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.5491168304756723,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8919290330116105,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.43342107304235833,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6771910161259982,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.9145853709914439,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.2173080487373076,0.8793350263099811,2.694974322315176,-1.0233543622335455,-1.0240220506539313,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7417795006516368,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.8771329124033986,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1808303491259016,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.14394357789474904,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7064407878180881,0.8793350263099811,2.694974322315176,-1.0233543622335455,1.6990110694423552,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6392513923999983,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2011049742273859,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2459871416020798,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.44091318831803666,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2015382828017689,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.2841890840036922,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7183315775686545,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.702282039286826,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5239358300474625,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2440001220599633,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5413126153332475,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-1.301000164354951,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5292245434721048,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.7743715883214587,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2828033708859573,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.09896773165804425,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4167170596681735,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.23687293380082466,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36786937991466295,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6795450526220521,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.6068290859533068,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.5801302179235416,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7226527320986555,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.3368377215206187,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6293354990452403,0.8793350263099811,2.694974322315176,-1.0233543622335455,-1.073965052780921,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7381185080020318,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.1221190876628404,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6385787515180253,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-1.0801359951546798,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0549026931249545,0.8793350263099811,2.694974322315176,-1.0233543622335455,0.006137296385659112,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24499915623912763,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.562435086818152,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6614603854212415,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6898596506028389,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.466597153913441,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.18517697228754174,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46253330285822286,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-1.2196999299516376,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04377171793406813,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.4868860259005323,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11070543073304955,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.42862182239646046,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3868291315985253,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.364159472314218,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9413287327083866,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.15394923124355459,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16542894992015372,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.0186422698721795,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.515247004763709,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.4461488201133447,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1269871100195896,0.8793350263099811,2.694974322315176,-1.0233543622335455,-0.4013077984963543,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6245266972564067,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.3741186640293344,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6399983163038936,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.03943940733386844,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8450431301285006,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.8800617091092706,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5034776082108745,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.9873540770461036,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8371175632689807,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.8302642102783868,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7599751323188862,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.5477920783475767,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5847506016318893,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.3078043117652514,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4949566265902694,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.5189362191812175,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8572040764550983,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.22602463486973337,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4098499368140258,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.602999304782975,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6093265259672443,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-1.078361277415881,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22120700697890952,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.1206462497053593,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5727631787651098,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6761646892313095,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.013762975069339115,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2875244849607592,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.23458281966721,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.36328695581137577,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.27533663441361356,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.7767104511187805,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.86987901343266,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-1.5646962140108478,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5378955117066946,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.2925859000150487,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0974559210579773,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.13039394361361567,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6137751478204587,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-1.0014066080110522,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4738865082909279,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.036729798372194845,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1698159238191395,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.29371658078430785,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9073637300811662,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-1.6019367779336204,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4313451127971262,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.5279014596625049,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.4607388690376983,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,0.015717085337027183,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3672777637982594,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.5585443857966752,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1244193678299257,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.2602220280734828,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.1012210427588553,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.6303139674727242,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.814961222919444,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.9145991644175891,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.531173746642762,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,1.76601848785958,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8277023378628715,-1.137222981093309,2.694974322315176,0.9771786166205685,0.44484132942507054,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3357637841090406,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.962717686938795,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3044937563710293,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.47653504257362506,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1358230781382213,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.7882419120438867,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24507883782391204,0.8793350263099811,2.694974322315176,-1.0233543622335455,1.6538818571112097,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0248878530292123,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.7783629556457752,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1894642192724324,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.4146039371228938,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3181147263598402,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.9083184144952365,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5875300251787302,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.2432308803950487,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3444855287425596,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6748645798395962,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1798558121491722,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.28038976027430207,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0039952272617922524,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.8892615873027687,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6518189820138238,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6730425915680306,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18478453898654448,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.19685068991971327,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.209354815469107,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.3288404898036523,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56378593586044,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.3460683697950282,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06694186499175145,0.8793350263099811,-0.37106104934644724,0.9771786166205685,1.1031037972912487,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.568587640990782,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.407749050394403,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1096919504466523,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.890569317919933,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9948792897543186,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,1.5230853476129589,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37133017473958574,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.15316513877416504,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5502333166916661,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.3332135328770432,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07823033361449026,-1.137222981093309,2.694974322315176,-1.0233543622335455,1.1097300681388154,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.33660250103436,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.065710563852256,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05806250193884105,0.8793350263099811,2.694974322315176,0.9771786166205685,0.18917836090450882,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6630243321754378,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6834588944236333,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.88436722784513,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-0.8109433849266439,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7354513340423882,0.8793350263099811,2.694974322315176,0.9771786166205685,-1.455535144452943,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7712073776262139,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.5321699251745552,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.021278150258430654,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,1.7209029368320756,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6171910255568648,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.6326120122244221,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32688914433666505,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.6875738544297911,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6136221319715697,-1.137222981093309,-0.37106104934644724,0.9771786166205685,-1.5555098268033498,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08451768284346578,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.9715757226866726,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27061074559913345,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.492753088714003,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5999565767301707,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.5813608308611288,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38116053601831357,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.9291013141645991,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.49993820030608405,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-0.39150580734017865,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0592751918098122,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.14459952979627325,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6800022500130574,0.8793350263099811,-0.37106104934644724,0.9771786166205685,0.8627944099270386,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.26175633301200213,0.8793350263099811,2.694974322315176,-1.0233543622335455,1.6549452526631594,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.535147581187575,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,-0.004033933094123852,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2448387606956908,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,0.8838399453618806,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.503529611052789,-1.137222981093309,-0.37106104934644724,-1.0233543622335455,1.7640662686121513,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2772707296839239,-1.137222981093309,-0.37106104934644724,0.9771786166205685,0.2453470699283665,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13387723177401492,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.1310370450994784,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6357805463096561,0.8793350263099811,-0.37106104934644724,0.9771786166205685,-0.6816733247141811,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.746303841971272,0.8793350263099811,-0.37106104934644724,-1.0233543622335455,-1.6504256522700724,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1477145046260926,-1.137222981093309,-0.37106104934644724,0.9771786166205685,1.2630715210649994,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0674405284372996,-1.137222981093309,2.694974322315176,0.9771786166205685,0.7715811163341662,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.06869058157095252,-1.137222981093309,2.694974322315176,-1.0233543622335455,-0.05800634125390239,1.0
